Season,twaDeltaB,twaPrice,l2sr,podRate
2632,-335736.535183,0.833977,0.197194,276.0713219245722
2633,-345527.57508,0.828955,0.195585,276.0712969190828
2634,-359803.428911,0.82179,0.193286,276.07127191359785
2635,-362340.153813,0.820653,0.192868,276.0712469081175
2636,-357694.717906,0.823221,0.193629,276.0712219026416
2637,-352355.881398,0.825642,0.194478,276.0711968971703
2638,-360863.201332,0.821321,0.193121,276.0711718917035
2639,-368922.661063,0.817309,0.191818,276.0711468862412
2640,-374494.779289,0.814567,0.190929,276.0711218807835
2641,-373472.006174,0.815197,0.191112,276.0710968753303
2642,-364852.817787,0.819405,0.192482,276.0710713672724
2643,-357908.247344,0.822894,0.193593,276.07104636182834
2644,-360801.500607,0.821444,0.193122,276.07102135638877
2645,-356515.174017,0.823556,0.193889,276.508599766843
2646,-349698.053594,0.826863,0.194628,276.5085747123853
2647,-353997.136204,0.824599,0.193925,276.50854965793206
2648,-351997.068851,0.825616,0.194258,276.5085246034834
2649,-355974.910818,0.823666,0.193598,276.5084995490393
2650,-343642.811829,0.829822,0.195626,276.50847449459974
2651,-349578.837468,0.826724,0.194639,276.5084494401647
2652,-343815.772617,0.829649,0.195573,276.5084243857342
2653,-336455.748946,0.833307,0.196763,276.5083993313083
2654,-345176.177399,0.829035,0.195359,276.50837427688685
2655,-376165.345008,0.812805,0.189622,278.45191221925546
2656,-372790.980779,0.814,0.189603,278.45188694703904
2657,-381352.567509,0.809697,0.188238,278.4518616748272
2658,-401385.653269,0.799815,0.185046,278.45183640261996
2659,-409735.490255,0.795605,0.183717,278.4518111304173
2660,-416423.058893,0.792109,0.182665,278.45177706730567
2661,-410898.43603,0.79488,0.183518,278.45175179511375
2662,-410749.851293,0.795276,0.183993,278.45172652292644
2663,-430254.932087,0.7859,0.18171,278.4517012507437
2664,-454527.217494,0.774443,0.17885,278.45756174882933
2665,-474435.501141,0.764535,0.175761,278.45753647599616
2666,-480111.866138,0.76134,0.174939,278.45751120316754
2667,-465565.585057,0.768728,0.177525,278.45748593034347
2668,-463310.889447,0.769637,0.177851,278.45746065752405
2669,-460454.870988,0.771236,0.178315,278.4574353847092
2670,-444694.406858,0.778582,0.180121,278.45741011189887
2671,-402999.362205,0.797628,0.183379,278.4573848390932
2672,-405817.368216,0.796277,0.183204,278.4573595662921
2673,-400858.67957,0.798768,0.183985,278.4573342934956
2674,-401755.807033,0.798303,0.184073,278.45730902070363
2675,-409122.114735,0.794749,0.183235,278.45728374791634
2676,-408548.206955,0.794981,0.18332,278.4572584751336
2677,-411952.021022,0.793292,0.182784,278.45723320235544
2678,-416391.374686,0.791042,0.182088,278.45720792958184
2679,-429507.997644,0.784404,0.180018,278.45718265681285
2680,-417090.963002,0.790709,0.181971,278.45715738404846
2681,-407804.737484,0.795329,0.183432,278.4571321112886
2682,-408494.222799,0.794446,0.182914,279.8207841334847
2683,-333179.691828,0.828111,0.186365,279.874330252694
2684,-322465.9894,0.833556,0.187644,279.8743048213669
2685,-325509.813231,0.831955,0.187153,279.87427939004436
2686,-326197.55773,0.831336,0.187033,279.8742539587265
2687,-327143.987749,0.830946,0.186888,279.8742285274132
2688,-332135.246606,0.828343,0.186074,279.8742025849356
2689,-334093.240222,0.82734,0.185732,280.05252387444654
2690,-330308.960255,0.829393,0.186268,280.05249842318716
2691,-335443.308496,0.826694,0.185422,280.05247297193233
2692,-343043.811047,0.822716,0.184183,280.05244752068216
2693,-351996.165992,0.81811,0.182745,280.0524220694366
2694,-350815.517179,0.818668,0.182932,280.0523966181957
2695,-351860.481234,0.818196,0.182764,280.05237116695946
2696,-345573.128926,0.8213,0.183779,280.05234571572777
2697,-336572.365145,0.826145,0.185244,280.05232026450074
2698,-337452.946372,0.825701,0.185101,280.0522948132783
2699,-340647.375763,0.823854,0.184563,280.05226936206054
2700,-333911.269908,0.827544,0.185674,280.0522439108474
2701,-323181.55746,0.833041,0.187408,280.0522184596389
2702,-324448.358605,0.83239,0.187208,280.052193008435
2703,-341568.125524,0.82363,0.184437,280.0521675572357
2704,-351783.674708,0.818105,0.182779,280.05214210604106
2705,-354670.9633,0.817443,0.183539,281.2085411684352
2706,-349482.655035,0.82046,0.184498,281.20851558799956
2707,-351872.700341,0.819085,0.184117,281.2084900075686
2708,-350374.331543,0.819867,0.184347,281.20846442714225
2709,-346654.3936,0.821784,0.184976,282.30376219426586
2710,-336120.16635,0.826848,0.185957,282.3037364912913
2711,-304620.871371,0.83948,0.186992,287.81202743946255
2712,-293186.77662,0.844531,0.187184,287.8120011175146
2713,-292571.453873,0.844949,0.187212,287.8119747955715
2714,-293101.722163,0.844658,0.18706,287.81194847363315
2715,-286972.611063,0.847829,0.187863,288.2523050569025
2716,-291140.20005,0.84545,0.187085,288.2522786853118
2717,-295405.972195,0.843345,0.186461,288.67466000557846
2718,-299299.299493,0.841185,0.18582,288.67463358633927
2719,-302244.615283,0.839606,0.185334,288.67460716710485
2720,-298694.550103,0.841566,0.185909,288.6745807478753
2721,-299937.168192,0.841094,0.185724,288.67455432865063
2722,-293144.13473,0.844398,0.186814,288.67452790943076
2723,-289735.522622,0.846403,0.187404,288.6745014902158
2724,-292014.684777,0.845012,0.187013,288.6744750710056
2725,-291387.981423,0.845465,0.187124,288.6744486518002
2726,-278132.076124,0.849947,0.186499,288.6744222325996
2727,-277404.005169,0.849456,0.185519,288.674395813404
2728,-281444.924357,0.847281,0.184887,288.8346399479292
2729,-288945.303982,0.843094,0.183676,289.00298314254303
2730,-296810.459136,0.838961,0.182408,289.18068689599386
2731,-295844.685332,0.839487,0.182577,289.18066041972946
2732,-295762.359139,0.839475,0.182578,289.18063394346996
2733,-296871.315822,0.838765,0.182412,289.2058823130056
2734,-297608.014132,0.838297,0.182272,289.2058558339064
2735,-290321.684788,0.842439,0.183493,289.2851256448238
2736,-274863.637944,0.849415,0.184019,289.36685996388155
2737,-233176.234807,0.869501,0.185855,289.36683346663847
2738,-217377.451596,0.877579,0.187084,289.4128487955925
2739,-213129.336546,0.880127,0.187799,289.46199113337195
2740,-212741.668812,0.880168,0.187869,289.5138990020776
2741,-212135.995436,0.880546,0.187981,289.5138724882638
2742,-211557.135276,0.880868,0.188056,289.51384597445485
2743,-211181.838395,0.88125,0.188136,289.5138194606507
2744,-213905.762912,0.879861,0.187975,289.5137929468515
2745,-214080.216576,0.879748,0.188161,289.51376643305707
2746,-211653.464999,0.881037,0.188514,289.51373938634066
2747,-207496.349015,0.883032,0.188779,289.513712872556
2748,-204867.709291,0.884528,0.189214,289.5136863587763
2749,-204557.546439,0.884668,0.189279,289.5136598450014
2750,-201806.446147,0.886268,0.189732,289.5175621073269
2751,-196520.593378,0.889097,0.190475,289.5175350601841
2752,-186379.233025,0.894393,0.191793,289.5246729922539
2753,-216897.593548,0.87798,0.188275,289.5246464772495
2754,-214841.618841,0.879014,0.188617,289.5327955902694
2755,-213993.004705,0.879478,0.188771,289.54461559159006
2756,-210916.676995,0.881314,0.189282,289.55985753465734
2757,-216279.158441,0.878227,0.188383,289.5785652151784
2758,-215788.819012,0.878618,0.188479,289.6013452867219
2759,-213164.737511,0.879901,0.188897,289.60131876309634
2760,-215009.803973,0.878787,0.188596,289.60937489525577
2761,-217612.419683,0.877309,0.188164,289.6093483707301
2762,-212729.335794,0.879443,0.188208,289.6093218462093
2763,-208370.836453,0.881651,0.188299,289.6092953216933
2764,-204625.118245,0.883759,0.188922,289.6171765684146
2765,-203632.39953,0.884371,0.189098,289.61715004301857
2766,-204379.0634,0.883754,0.188971,289.6171235176273
2767,-206860.171705,0.882342,0.188546,289.62496035945964
2768,-209245.832205,0.881019,0.188153,289.62493383319344
2769,-211284.731168,0.879775,0.1878,289.62490730693213
2770,-211459.305479,0.879599,0.187785,289.62488078067565
2771,-210635.365497,0.880072,0.187911,289.62485372124667
2772,-209371.682962,0.88075,0.188128,289.6248266618228
2773,-206459.678716,0.882688,0.188621,289.6248001355811
2774,-203624.38277,0.884289,0.189097,289.6247736093443
2775,-204174.303823,0.883892,0.18901,289.6247470831123
2776,-199122.50396,0.886243,0.189194,289.6247205568852
2777,-193191.638679,0.889117,0.189447,289.63219394944247
2778,-191747.370436,0.889942,0.189688,289.6321674223823
2779,-193726.060987,0.888743,0.189364,289.63956430824294
2780,-197125.807933,0.88662,0.18877,289.6395377803584
2781,-192564.134824,0.889546,0.189529,289.64709334074234
2782,-183699.474473,0.893648,0.189759,289.65772217897955
2783,-182579.857946,0.894436,0.189932,289.6576956490605
2784,-183514.012025,0.893866,0.189775,289.65766911914625
2785,-184053.85375,0.893568,0.189666,289.657642055986
2786,-185553.224013,0.892771,0.189428,289.65761552608166
2787,-190075.625976,0.889931,0.188659,289.66479472952307
2788,-189196.373578,0.890444,0.188818,289.6647681988191
2789,-186233.962021,0.892318,0.189313,289.66474166812003
2790,-197451.839939,0.886104,0.188365,289.66471513742584
2791,-208619.561386,0.880157,0.187537,289.6646886067365
2792,-211525.021753,0.878451,0.187055,289.66466207605197
2793,-212210.357498,0.878005,0.186926,289.6709501212648
2794,-214228.471631,0.876948,0.18659,289.67092358988134
2795,-217413.296301,0.875112,0.186066,289.6708970585027
2796,-229335.454847,0.868509,0.184062,289.6708705271289
2797,-233561.434248,0.865818,0.183351,289.67084399576
2798,-234647.964112,0.865103,0.18316,289.67081746439595
2799,-236135.74629,0.864349,0.18292,289.67079093303676
2800,-231902.943868,0.866911,0.183634,289.67076440168245
2801,-224422.931778,0.871054,0.184827,289.67073787033297
2802,-225056.34973,0.870508,0.184579,289.67955825839704
2803,-224972.851271,0.870627,0.184494,289.6921987797907
2804,-235235.253503,0.864719,0.182772,289.7087547843143
2805,-234792.098701,0.864828,0.182767,289.72032202525713
2806,-234698.086553,0.864948,0.182716,289.7202954883601
2807,-239286.585398,0.862369,0.181937,289.72026895146786
2808,-241428.977862,0.86096,0.18159,289.7202424145806
2809,-235550.226537,0.864519,0.182577,289.7296897179362
2810,-231243.507929,0.866873,0.183286,289.73288283840844
2811,-229461.78856,0.867905,0.183576,289.7328563001129
2812,-227215.158264,0.869286,0.183972,289.7328297618223
2813,-225482.338975,0.870261,0.18425,289.7328026901173
2814,-227788.33092,0.869165,0.183874,289.73277615183645
2815,-232426.11749,0.866146,0.183082,289.7327496135605
2816,-228263.008528,0.868825,0.183794,289.7327230752894
2817,-227297.60438,0.869227,0.183956,289.7326965370231
2818,-225856.302063,0.869931,0.184182,289.73266999876176
2819,-225485.996624,0.870118,0.184248,289.73264346050524
2820,-225361.048961,0.870294,0.184278,289.7326169222536
2821,-226379.200556,0.869743,0.184107,289.7325903840068
2822,-230449.270518,0.867432,0.183413,289.7325638457649
2823,-233856.75949,0.865418,0.182856,289.7325373075278
2824,-231469.074575,0.866675,0.183252,289.73251076929563
2825,-221676.091742,0.871579,0.183905,289.741586233962
2826,-215464.219078,0.874737,0.184493,289.754209828061
2827,-209639.382867,0.878329,0.185483,289.7541832874101
2828,-209501.5768,0.878507,0.185883,289.76237106448866
2829,-213468.39898,0.876271,0.185268,289.77436775775277
2830,-216139.250171,0.874527,0.184839,289.77434121485254
2831,-215182.181139,0.875247,0.184998,289.77431467195714
2832,-217858.51072,0.87363,0.184532,289.7828887020466
2833,-221184.060805,0.871653,0.183979,289.79537326972917
2834,-228755.331512,0.867357,0.182734,289.81190994518965
2835,-230271.385366,0.86642,0.182467,289.81188339809944
2836,-233542.453949,0.86463,0.181937,289.82106432184383
2837,-234114.152809,0.864417,0.181844,289.82103777373334
2838,-234554.135655,0.864065,0.181771,289.82101122562784
2839,-303377.437598,0.827749,0.176276,289.82098467752706
2840,-337349.499452,0.810719,0.174085,289.82095812943123
2841,-334427.082437,0.812301,0.174523,289.82093158134023
2842,-334367.590699,0.812235,0.174543,289.8209050332541
2843,-340063.721202,0.809085,0.173628,289.8208784851729
2844,-341462.328985,0.808268,0.173397,289.8208519370965
2845,-343056.380986,0.807339,0.173144,289.82082538902495
2846,-346867.676796,0.805313,0.172527,289.8267201578646
2847,-351039.72877,0.802873,0.171858,289.8266936091412
2848,-351079.809237,0.803044,0.172067,289.8409131408912
2849,-363105.760234,0.797026,0.17119,289.84088659058585
2850,-366033.843024,0.795265,0.170718,289.84086004028535
2851,-365393.123937,0.795586,0.170802,289.84083348998973
2852,-360030.960671,0.798728,0.171675,289.840806939699
2853,-358963.039447,0.799202,0.171841,289.84078038941317
2854,-356638.934854,0.800647,0.172211,289.84075383913216
2855,-355002.255671,0.801561,0.172484,289.8553427256505
2856,-350215.507397,0.804197,0.173255,289.8553161737475
2857,-346529.029143,0.806252,0.173849,289.8552896218493
2858,-347169.796565,0.805938,0.173747,289.85526306995604
2859,-350149.698737,0.804224,0.173258,289.8694826728106
2860,-348329.495883,0.805177,0.173549,289.8813715074952
2861,-345478.55087,0.806842,0.17397,289.8955148953024
2862,-345629.373334,0.80653,0.173937,289.8954883389273
2863,-344488.121306,0.807451,0.174147,289.8954617825569
2864,-344298.06423,0.80746,0.174152,289.9095751848095
2865,-343610.068929,0.807847,0.174278,289.90954862687107
2866,-342488.408017,0.808371,0.174449,289.9095220689375
2867,-339110.664112,0.81034,0.174995,289.9094955110088
2868,-327887.523378,0.816552,0.176819,289.909468953085
2869,-327188.500853,0.817159,0.176937,289.9094423951661
2870,-325283.394981,0.818072,0.177238,289.90941583725197
2871,-315764.817615,0.823407,0.178784,289.90938927934275
2872,-313956.292561,0.824334,0.179077,289.9093627214384
2873,-313568.456887,0.824468,0.179156,289.9093361635389
2874,-316590.264986,0.822974,0.178679,289.9093096056443
2875,-318186.343157,0.821926,0.178404,289.9092830477545
2876,-308594.989324,0.827299,0.179968,289.9092564898696
2877,-305206.893795,0.829378,0.180541,289.9092299319896
2878,-304776.843239,0.829443,0.180593,289.90920337411444
2879,-302103.483259,0.831009,0.181041,289.90917681624416
2880,-296714.721629,0.83385,0.181902,289.90915025837876
2881,-296037.742904,0.834396,0.18204,289.90912370051814
2882,-304313.040571,0.829723,0.18064,289.91617095747034
2883,-305406.475856,0.829069,0.180455,289.91614439883193
2884,-303665.06946,0.830158,0.180737,289.91611784019835
2885,-306631.797212,0.828388,0.180242,289.91609128156966
2886,-308588.625838,0.827323,0.179937,289.9160647229458
2887,-306370.959588,0.828587,0.180293,289.9160381643269
2888,-306358.236428,0.828605,0.180307,289.91601160571275
2889,-307179.290717,0.828085,0.180162,289.9159850471035
2890,-305837.75932,0.828827,0.180378,289.91595848849914
2891,-317184.691396,0.822493,0.178526,289.91593192989967
2892,-319008.011692,0.821476,0.178236,289.91590537130503
2893,-319406.436381,0.821182,0.178173,289.9158788127152
2894,-319604.569062,0.821075,0.178131,289.91585225413036
2895,-313355.83106,0.82455,0.179157,289.9158256955503
2896,-322572.32214,0.819406,0.177658,289.9157991369751
2897,-332733.372939,0.813748,0.176009,289.9157725784048
2898,-335411.221769,0.811994,0.175562,289.9157460198394
2899,-333552.139543,0.813205,0.175875,289.9157194612788
2900,-333436.389612,0.813119,0.175885,289.9156929027231
2901,-330856.988585,0.814792,0.176314,289.9156663441722
2902,-420773.203491,0.770223,0.169865,289.9294914000527
2903,-487909.594363,0.738194,0.165006,289.92946483997304
2904,-484324.574266,0.739095,0.164905,289.92943827989825
2905,-480756.767102,0.74103,0.165457,289.93554502202335
2906,-479346.13389,0.741834,0.165679,289.9559576023899
2907,-478396.626943,0.742291,0.165817,289.9559310393785
2908,-481809.17152,0.740484,0.165295,289.95590447637204
2909,-480131.540603,0.741321,0.165555,289.95587737945436
2910,-481276.279692,0.740859,0.165383,289.9558508164577
2911,-482879.929732,0.739839,0.165093,289.95582425346595
2912,-484589.514838,0.738986,0.164838,289.9557976904791
2913,-483972.469621,0.739276,0.164927,289.955771127497
2914,-482792.447988,0.739951,0.165117,289.95574456451976
2915,-486808.645018,0.737823,0.164506,289.9557180015475
2916,-488551.971795,0.736728,0.16421,289.9766017510906
2917,-488777.395036,0.736744,0.164199,289.97657465184625
2918,-492891.702014,0.734353,0.163543,289.97654808656876
2919,-489726.602541,0.736206,0.164048,289.9765215212961
2920,-490607.698631,0.735588,0.163888,289.9764949560283
2921,-491747.733633,0.735038,0.163726,289.988839158801
2922,-488681.839027,0.736703,0.164189,289.9888125921711
2923,-472919.231659,0.742761,0.164687,289.988786025546
2924,-453913.284941,0.749895,0.164945,289.9887594589258
2925,-452949.943116,0.750274,0.165048,289.9887328923105
2926,-449625.779441,0.752102,0.165567,289.98870632570004
2927,-452209.641621,0.750668,0.165172,289.9886797590944
2928,-453379.945895,0.750043,0.164953,289.98865319249364
2929,-451238.888303,0.751194,0.165288,289.9886266258978
2930,-449989.953242,0.751886,0.165482,289.9888059000843
2931,-451626.162186,0.750887,0.165229,289.98877933347535
2932,-450129.842554,0.751752,0.165459,289.9975588157159
2933,-448255.72831,0.752725,0.165713,290.01695447326586
2934,-445807.243919,0.753826,0.165902,290.0434456653435
2935,-444488.28887,0.754801,0.166121,290.0434190926882
2936,-444318.986388,0.754846,0.166131,290.04339252003774
2937,-446504.276903,0.753479,0.165789,290.0433659473922
2938,-441262.986218,0.756561,0.166623,290.0433393747515
2939,-439205.400205,0.757748,0.166939,290.0433128021157
2940,-439930.674055,0.757197,0.16676,290.0622771707788
2941,-438231.459456,0.757834,0.166757,290.08142151992325
2942,-440258.810926,0.756737,0.166435,290.08139494294227
2943,-441412.743788,0.75614,0.16627,290.08136836596606
2944,-442944.12698,0.755288,0.166008,290.08134178899473
2945,-439264.353952,0.757117,0.166355,290.08131521202836
2946,-434502.183885,0.759464,0.166761,290.0812886350667
2947,-433500.761282,0.759947,0.166908,290.08126205811004
2948,-432383.05961,0.760683,0.167079,290.0812519529724
2949,-432211.069291,0.760787,0.167112,290.0857846599604
2950,-434877.570606,0.759257,0.166678,290.0857580825118
2951,-436498.492367,0.758478,0.166446,290.0857315050681
2952,-439289.463434,0.756756,0.166003,290.08570439342304
2953,-438167.63537,0.757423,0.166181,290.097979934965
2954,-435681.401874,0.758804,0.166564,290.11697047575893
2955,-433741.190471,0.759933,0.166866,290.116943894869
2956,-431568.180648,0.761092,0.167208,290.13572517553075
2957,-430241.104352,0.761979,0.167425,290.1615115908633
2958,-431812.701347,0.760957,0.167181,290.1614850050498
2959,-430631.939403,0.761639,0.167365,290.1614584192413
2960,-428498.400991,0.762937,0.167702,290.1614318334376
2961,-427402.21857,0.763351,0.167861,290.1614052476387
2962,-427126.420722,0.763496,0.167918,290.16137866184476
2963,-424917.550865,0.764835,0.168261,290.16135207605566
2964,-420502.676017,0.767313,0.168962,290.1798231277024
2965,-420493.808614,0.767323,0.168955,290.1797965398772
2966,-419748.32962,0.767694,0.169077,290.1797699520569
2967,-420178.285345,0.767455,0.169019,290.17974336424146
2968,-420960.831118,0.767065,0.168889,290.1797167764309
2969,-421858.58392,0.766451,0.168753,290.1796901886252
2970,-423801.209571,0.765435,0.168446,290.17966360082437
2971,-426839.095432,0.763691,0.167964,290.17963701302847
2972,-427172.502401,0.763508,0.167916,290.1796104252374
2973,-426277.084712,0.763932,0.168052,290.1795838374512
2974,-427438.533337,0.763439,0.167878,290.1795572496698
2975,-424509.114891,0.765145,0.168335,290.1795306618934
2976,-423278.024192,0.765648,0.168521,290.17950407412184
2977,-414796.002261,0.770525,0.169876,290.1794774863551
2978,-417319.593069,0.769066,0.16946,290.17945089859325
2979,-419634.949489,0.7677,0.169102,290.1794243108363
2980,-406591.247108,0.774995,0.17116,290.1793977230842
2981,-399520.072798,0.778893,0.172271,290.17937113533696
2982,-395445.266265,0.781166,0.172934,290.17934454759467
2983,-393409.647246,0.782285,0.173254,290.17931795985714
2984,-393103.235676,0.782437,0.173293,290.1792913721245
2985,-387780.814656,0.785372,0.174143,290.1792647843968
2986,-385101.289294,0.786907,0.174574,290.17923819667396
2987,-382933.254574,0.787988,0.174893,290.19211786943737
2988,-378919.407252,0.79035,0.175544,290.19209128030053
2989,-378827.43356,0.790404,0.175553,290.2085546077115
2990,-379345.196504,0.790156,0.175474,290.2085280167654
2991,-374823.544818,0.792505,0.176195,290.2085014258241
2992,-377578.541405,0.790899,0.175742,290.2084748348878
2993,-378015.783462,0.790829,0.175691,290.2084482439563
2994,-377069.356826,0.791215,0.175829,290.2084216530297
2995,-376790.230152,0.791372,0.175881,290.2151847585007
2996,-375572.537492,0.792244,0.176055,290.2316834769766
2997,-375878.505801,0.79198,0.17603,290.2547251742743
2998,-378804.26292,0.790257,0.175559,290.2546985782528
2999,-382043.732306,0.788667,0.175039,290.2546719822362
3000,-387277.47563,0.785653,0.17421,290.2546453862244
3001,-382132.774829,0.788542,0.175028,290.2546187902175
3002,-385906.84553,0.786474,0.174426,290.25459219421543
3003,-390046.330795,0.784154,0.173765,290.25456559821833
3004,-394072.704047,0.781876,0.173119,290.254539002226
3005,-398808.609228,0.779042,0.172375,290.25451240623863
3006,-398541.751325,0.779155,0.172424,290.2544858102561
3007,-396025.776384,0.780548,0.172831,290.25445867969955
3008,-395627.609065,0.780865,0.172883,290.25443154914814
3009,-395657.868491,0.780653,0.172872,290.2544049531804
3010,-391117.994592,0.783249,0.173607,290.271974577969
3011,-386752.759038,0.785678,0.174296,290.2719479800735
3012,-386092.536389,0.785998,0.174402,290.2719213821829
3013,-387846.682256,0.785062,0.174121,290.27189478429716
3014,-382774.253985,0.787898,0.174941,290.2718681864163
3015,-377104.269415,0.790903,0.17583,290.28878921792983
3016,-376413.857534,0.791473,0.175972,290.3119815584029
3017,-379125.764882,0.789841,0.175517,290.341929371919
3018,-377117.446797,0.790974,0.175857,290.3787604536004
3019,-378389.022727,0.790394,0.175657,290.42197737312915
3020,-377406.803475,0.790806,0.175805,290.4719996025844
3021,-375126.795026,0.792154,0.176157,290.4719729826859
3022,-378746.846772,0.790121,0.175628,290.48861517985154
3023,-383901.634148,0.78728,0.174796,290.4885885581273
3024,-383869.424139,0.787237,0.174785,290.50565525024746
3025,-382821.242496,0.787881,0.174983,290.5056286266507
3026,-380311.320411,0.789215,0.175359,290.50560200305887
3027,-384307.477579,0.787034,0.174728,290.5055753794719
3028,-388816.490935,0.7846,0.174029,290.50554875588983
3029,-389697.338892,0.783839,0.17386,290.5055221323126
3030,-391256.91671,0.782749,0.173625,290.5054955087403
3031,-387229.291289,0.78503,0.17428,290.50546888517283
3032,-383021.427982,0.787439,0.17494,290.50544226161026
3033,-382294.546589,0.787737,0.175052,290.50541563805257
3034,-383447.379392,0.787228,0.174877,290.50538901449977
3035,-381553.994212,0.788148,0.175181,290.5225476169604
3036,-380258.430504,0.788888,0.175379,290.5225209915271
3037,-383545.942525,0.787172,0.174865,290.5224943660986
3038,-386375.202319,0.785662,0.174406,290.5224677406751
3039,-401499.938783,0.777141,0.172012,290.52244111525636
3040,-403606.756708,0.775999,0.17168,290.5405150341191
3041,-404402.782265,0.775552,0.171556,290.54048840672
3042,-407252.277627,0.773868,0.171104,290.5587096114436
3043,-409071.453821,0.772838,0.170817,290.55868298204786
3044,-414025.118525,0.770061,0.17003,290.558656352657
3045,-407040.523252,0.774033,0.171142,290.5586297232711
3046,-408111.843429,0.773411,0.170969,290.55860309389004
3047,-411381.680209,0.771545,0.17046,290.57705008081626
3048,-412149.363029,0.771054,0.170323,290.5770234494145
3049,-408044.69821,0.773567,0.170992,290.57699681801773
3050,-404464.765783,0.775519,0.171543,290.5769701866258
3051,-400564.566721,0.777668,0.172166,290.57694355523876
3052,-398803.530217,0.778593,0.172444,290.5769169238566
3053,-399457.911505,0.778266,0.172343,290.59496613436886
3054,-400392.792255,0.777751,0.172187,290.6200869140612
3055,-401804.15748,0.776827,0.171963,290.62006027794524
3056,-402239.070998,0.776715,0.171915,290.62003364183414
3057,-401946.593891,0.776806,0.171937,290.6200070057279
3058,-403056.60882,0.77621,0.171788,290.6199803696266
3059,-401949.4874,0.77681,0.171934,290.61995373353017
3060,-405395.193404,0.774963,0.171415,290.6199270974386
3061,-406873.479242,0.77412,0.171166,290.6199004613519
3062,-411870.919769,0.771404,0.170385,290.61987382527013
3063,-409846.394316,0.772415,0.170701,290.6386709973002
3064,-409616.865798,0.77186,0.170746,290.6386443591622
3065,-408406.640608,0.772181,0.17055,290.6573372526252
3066,-408357.839908,0.772117,0.170361,290.65731061244253
3067,-406398.307268,0.773174,0.170676,290.6759614213179
3068,-403161.638438,0.775203,0.171198,290.67593477909514
3069,-403679.697706,0.774972,0.171116,290.6943365885386
3070,-401698.517067,0.775982,0.17143,290.71985126315906
3071,-401608.091633,0.776052,0.171445,290.7198246161255
3072,-404738.962845,0.774197,0.170949,290.7197979690967
3073,-408021.822126,0.772221,0.170432,290.71977078646796
3074,-406312.88647,0.773331,0.170703,290.7197441394491
3075,-405482.113492,0.773846,0.170839,290.73828902621653
3076,-410885.551712,0.770663,0.169976,290.7640263951127
3077,-417005.579473,0.767461,0.169037,290.76399974324414
3078,-431225.84097,0.759396,0.166787,290.76397309138054
3079,-430800.065134,0.759645,0.166849,290.76394643952176
3080,-436906.038392,0.756177,0.165893,290.7639197876679
3081,-440520.621859,0.754089,0.165332,290.7638931358189
3082,-441898.004081,0.753482,0.16513,290.76386648397477
3083,-442901.332715,0.752777,0.164961,290.76383983213555
3084,-443910.34548,0.752321,0.164796,290.7638131803012
3085,-444813.199964,0.751836,0.164672,290.76378652847177
3086,-444326.037493,0.751999,0.164727,290.7637598766472
3087,-450681.588833,0.748658,0.163766,290.7843700723724
3088,-453403.984792,0.74701,0.163349,290.8131397397739
3089,-455137.977579,0.746081,0.162986,290.84995823146687
3090,-456301.251091,0.745313,0.162792,290.8499315702042
3091,-468300.334738,0.739682,0.162117,290.8710679332255
3092,-476091.281644,0.735876,0.161498,290.87104126965266
3093,-473984.366894,0.737007,0.161823,290.8932165722141
3094,-476586.362635,0.73552,0.161425,290.92341332566923
3095,-472647.002545,0.73767,0.16203,290.92338665636385
3096,-471177.797307,0.738461,0.162252,290.9233599870634
3097,-468411.25543,0.740126,0.162688,290.9452815166993
3098,-468749.736619,0.739906,0.162642,290.94525484500286
3099,-470489.030133,0.738875,0.162363,290.9452281733112
3100,-475325.785949,0.736227,0.161627,290.9452015016244
3101,-454691.306108,0.74449,0.161867,290.94517429384206
3102,-380741.502514,0.773045,0.161363,290.9451476221652
3103,-367721.139954,0.778015,0.160895,290.9451209504932
3104,-369305.994353,0.777025,0.160647,290.9450942788261
3105,-369159.740305,0.777197,0.160669,290.94506760716394
3106,-369951.21917,0.77669,0.160538,290.9450409355066
3107,-372374.966205,0.775338,0.160161,290.9450142638542
3108,-380777.819456,0.770183,0.158834,290.94498759220664
3109,-382545.768295,0.769089,0.158549,290.94496092056403
3110,-378820.873157,0.771358,0.159133,290.94493424892624
3111,-378683.216155,0.771492,0.159163,290.9449075772934
3112,-381260.039601,0.769833,0.158759,290.94488090566546
3113,-382494.127655,0.769298,0.158638,290.94485423404234
3114,-389718.937985,0.764817,0.157514,290.94482756242417
3115,-387570.486216,0.766119,0.157849,290.9448008908108
3116,-388516.318604,0.765542,0.157688,290.94477421920243
3117,-387549.272435,0.766038,0.157853,290.94474754759887
3118,-390252.478018,0.764556,0.157521,290.94472087600025
3119,-393328.405985,0.76284,0.157193,290.9446942044065
3120,-393300.476745,0.7628,0.157217,290.9446675328177
3121,-390308.208166,0.764756,0.157677,290.9446408612337
3122,-385834.253432,0.767488,0.158386,290.94461418965466
3123,-404285.896292,0.757886,0.157299,290.9445875180805
3124,-417032.109112,0.751378,0.156558,290.9445608465112
3125,-420123.653074,0.749251,0.156094,290.94453417494674
3126,-420105.219723,0.749228,0.156118,290.9445075033873
3127,-423522.640855,0.747057,0.155584,290.94448083183266
3128,-423473.3484,0.74688,0.155609,290.9444541602829
3129,-423758.218072,0.746628,0.155557,290.94442748873803
3130,-421384.104834,0.74815,0.155916,290.94440081719813
